ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_active_not_recruiting_flag,feat_blinded_flag,feat_cns_flag,feat_completed_flag,feat_oncology_flag,feat_open_label_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_small_trial_flag,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Respiratory,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
JANX,2024-02-13,JANX008,NCT05783622,0,1,0.0,0.2611,1,688.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
NRC,2024-02-15,"Quadrivalent Human Papillomavirus (types 6, 11, 16, 18) Recombinant Vaccine",NCT03728881,0,1,0.0,0.0135,276,-503.0,0.2773,0.0,249.0,167.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
MESO,2024-02-21,ADI-PEG 20 (pegargiminase),NCT06034977,0,1,0.0,0.0618,5,883.0,0.2773,0.0,249.0,202.0,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
MESO,2024-02-21,ADI-PEG20,NCT03449901,0,1,0.0,0.0618,6,-593.0,0.2773,0.0,249.0,0.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
XERS,2024-02-22,levothyroxine sodium,NCT05823012,0,1,0.0,0.0902,3,0.0,0.2773,0.0,249.0,1421.0,0.0,0,0,1.0,0,1,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
RHHBY,2024-02-23,Faricimab,NCT04740931,0,6,0.0,0.0404,112,-563.0,0.2773,0.0,136.0,127.0,0.0,0,0,1.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
SNY,2024-02-24,Rilzabrutinib,NCT05104892,0,1,0.0,0.0653,65,-18.0,0.2773,0.0,249.0,33.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
CADL,2024-02-25,CAN-2409,NCT01436968,0,1,0.0,0.3019,1,158.0,0.2773,0.0,249.0,120.5,1.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,train
SGMT,2024-02-29,denifanstat,NCT06248008,0,1,0.0,0.6284,2,622.0,0.2773,0.0,249.0,51.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,train
IRWD,2024-02-29,apraglutide,NCT04627025,1,1,0.0,0.1918,3,-58.0,0.2773,0.0,249.0,1311.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,train
MRK,2024-03-06,Pembrolizumab/Vibostolimab,NCT05665595,0,1,0.0,0.0476,121,0.0,0.2773,0.0,249.0,43.0,0.0,1,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
LLY,2024-03-10,Lebrikizumab,NCT05372419,0,7,0.0,0.0073,93,54.0,0.2773,0.0,59.0,59.0,0.0,0,0,1.0,0,1,0.0,1.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ACAD,2024-03-11,Pimavanserin,NCT04531982,0,3,0.0,0.1973,6,-46.0,0.2773,0.0,675.0,570.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
IONS,2024-03-13,ION224,NCT04932512,0,1,0.0,0.2037,11,-63.0,0.2773,0.0,249.0,169.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,train
IMRX,2024-03-14,atebimetinib,NCT05585320,1,1,0.0,0.6305,2,809.0,0.2773,0.0,249.0,0.0,1.0,0,0,0.0,1,1,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
IMRX,2024-03-14,IMM-1-104,NCT05585320,1,1,0.0,0.6305,1,809.0,0.2773,0.0,249.0,120.5,1.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
ENGN,2024-03-25,EG-70 (detalimogene voraplasmid),NCT04752722,0,1,0.0,0.286,2,827.0,0.2773,0.0,249.0,759.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
AXSM,2024-03-25,AXS-12 (reboxetine),NCT05059223,0,1,0.0,0.0385,11,-10.0,0.2773,0.0,249.0,490.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
EQ,2024-03-26,EQ101,NCT05589610,0,1,0.0,0.2987,3,0.0,0.2773,0.0,249.0,421.0,0.0,0,0,1.0,0,1,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
MRNA,2024-03-26,mRNA-1010,NCT05566639,0,2,0.0,0.277,6,-81.0,0.2773,0.0,546.0,365.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
PFE,2024-03-27,In open-label phase: treatment with tofacitinib,NCT03000439,0,1,0.0,0.0953,100,0.0,0.2773,0.0,249.0,105.0,0.0,1,0,1.0,0,1,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,train
NRC,2024-04-01,JYNNEOS,NCT05512949,0,1,0.0,0.0135,277,-172.0,0.2773,0.0,249.0,46.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
NVAX,2024-04-01,NVX-CoV2601 co-formulated Omicron XBB.1.5 SARS-CoV-2 rS vaccine,NCT05973006,0,1,0.0,0.4461,8,0.0,0.2773,0.0,249.0,593.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
CADL,2024-04-08,CAN-2409,NCT07332000,0,2,0.0,0.3019,2,845.0,0.2773,0.0,43.0,43.0,0.0,0,0,0.0,1,0,0.0,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
OM,2024-04-08,OCS-01,NCT06172257,0,1,0.0,2.6432,1,723.0,0.2773,0.0,249.0,120.5,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,train
RAPT,2024-04-09,FLX475,NCT03674567,0,1,0.0,0.0937,1,266.0,0.2773,0.0,249.0,120.5,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
PFE,2024-04-09,RSVpreF,NCT05842967,0,2,0.0,0.0953,101,-22.0,0.2773,0.0,525.0,13.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
ELVN,2024-04-11,ELVN-001,NCT05304377,0,1,0.0,0.2711,1,964.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
RZLT,2024-04-11,Experimental: Group 1 - 50mg RZ402,NCT05712720,0,1,0.0,0.4326,2,0.0,0.2773,0.0,249.0,737.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
ENLV,2024-04-11,Allocetra-OTS,NCT04612413,1,1,0.0,0.0667,1,-90.0,0.2773,0.0,249.0,120.5,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
ENLV,2024-04-11,Allocetra,NCT06233474,1,1,0.0,0.0667,2,703.0,0.2773,0.0,249.0,0.0,1.0,1,0,0.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,train
LLY,2024-04-17,Tirzepatide,NCT05412004,0,13,0.0,0.0073,94,-36.0,0.2773,0.0,265.0,38.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
ABBV,2024-04-18,Tavapadon,NCT04542499,0,1,0.0,0.0128,90,-80.0,0.2773,0.0,249.0,177.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
ALVO,2024-04-23,AVT05 (proposed biosimilar to golimumab),NCT05842213,0,1,0.0,0.0344,2,-50.0,0.2773,0.0,249.0,110.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
AZN,2024-04-25,MEDI6570,NCT04610892,0,1,0.0,0.0177,75,-169.0,0.2773,0.0,249.0,146.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
ABBV,2024-03-19,Dupilumab,NCT05601882,0,1,0.0,0.0128,91,-37.0,0.2773,0.0,249.0,7.0,0.0,1,0,1.0,0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
NVS,2024-04-25,LRX712,NCT04097379,0,1,0.0,0.0354,137,105.0,0.2773,0.0,249.0,141.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,train
NRC,2024-04-20,L9LS (VRC-MALMAB0114-00-AB) Subcutaneous injection,NCT05304611,0,1,0.0,0.0135,278,-6.0,0.2773,0.0,249.0,25.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
SNY,2024-04-26,Dupilumab SAR231893,NCT04456673,0,5,0.0,0.0653,66,-58.0,0.2773,0.0,345.0,62.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
ENTA,2024-04-26,EDP-235,NCT05616728,0,1,0.0,0.4477,3,-443.0,0.2773,0.0,249.0,843.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
MRK,2024-04-29,V116,NCT05696080,0,4,0.0,0.0476,122,-73.0,0.2773,0.0,277.0,54.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
CGTX,2024-04-29,CT1812,NCT03507790,0,2,0.0,0.4085,3,30.0,0.2773,0.0,306.0,306.0,0.0,1,1,1.0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ANVS,2024-04-29,buntanetap,NCT06709014,1,1,0.0,0.2155,3,1311.0,0.2773,0.0,249.0,871.0,0.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
MRK,2024-04-30,V116,NCT05569954,0,5,0.0,0.0476,123,-183.0,0.2773,0.0,1.0,1.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
NRXP,2024-04-30,NRX-101,NCT07227103,0,1,0.0,0.1307,1,975.0,0.2773,0.0,249.0,120.5,0.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
CTMX,2024-05-08,CX-904,NCT05387265,0,1,0.0,0.1593,1,392.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
CMPX,2024-05-08,Psilocybin,NCT05312151,0,3,0.0,0.2188,3,-86.0,0.2773,0.0,937.0,937.0,0.0,0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
RAPT,2024-05-09,zelnecirnon,NCT04593251,1,1,0.0,0.0941,2,-37.0,0.2773,0.0,249.0,30.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
MGNX,2024-05-10,vobra duo,NCT05362773,1,1,0.0,1.311,2,905.0,0.2773,0.0,249.0,1553.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
PLRX,2024-05-14,PLN-74809,NCT05621252,0,3,0.0,3.0263,4,-139.0,0.2773,0.0,100.0,100.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
RHHBY,2024-05-15,Atezolizumab,NCT03371017,0,12,0.0,0.0404,113,161.0,0.2773,0.0,468.0,82.0,0.0,1,0,1.0,1,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,train
PROK,2024-05-15,rilparencel,NCT05099770,0,1,0.0,0.4032,2,992.0,0.2773,0.0,249.0,545.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,train
LLY,2024-05-17,Insulin Efsitora Alfa,NCT05362058,0,1,0.0,0.0073,95,-37.0,0.2773,0.0,249.0,30.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
SNSE,2024-05-23,SNS-101,NCT05864144,0,1,0.0,2.1831,1,1104.0,0.2773,0.0,249.0,120.5,1.0,0,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,train
SNSE,2024-05-24,SNS-101,NCT05864144,0,2,0.0,0.6305,2,1103.0,0.2773,0.0,1.0,1.0,1.0,0,0,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,train
REGN,2024-05-24,REGN9933,NCT05618808,0,1,0.0,0.1041,27,3.0,0.2773,0.0,249.0,550.0,0.0,0,0,1.0,0,1,1.0,1.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ELTX,2024-05-31,ELI-002,NCT05726864,0,1,0.0,0.0919,1,884.0,0.2773,0.0,249.0,120.5,1.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
ANNX,2024-06-01,ANX005,NCT04701164,0,2,0.0,0.2261,3,-42.0,0.2773,0.0,855.0,23.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
MRUS,2024-06-03,petosemtamab (MCLA-158),NCT06525220,1,1,0.0,0.6376,1,1307.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
MRK,2024-06-03,pembrolizumab,NCT04776148,0,11,0.0,0.0476,124,116.0,0.2773,0.0,1046.0,34.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,train
ANNX,2024-06-04,ANX005,NCT04569435,1,3,0.0,0.2589,4,-146.0,0.2773,0.0,3.0,3.0,0.0,0,1,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
EQ,2024-06-04,EQ101,NCT05589610,0,2,0.0,0.2987,4,-70.0,0.2773,0.0,70.0,70.0,0.0,0,0,1.0,0,1,0.0,0.0,0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,train
HRMY,2024-06-05,Pitolisant Oral Tablet,NCT04886518,0,1,0.0,0.4717,3,-243.0,0.2773,0.0,249.0,271.0,0.0,1,1,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
ABBV,2024-06-06,Mirvetuximab soravtansine,NCT05041257,0,1,0.0,0.0128,93,189.0,0.2773,0.0,249.0,16.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,train
INDV,2024-06-10,INDV-2000,NCT06384157,0,1,0.0,0.0477,1,476.0,0.2773,0.0,249.0,120.5,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
MRNA,2024-06-10,mRNA-1083,NCT06097273,0,1,0.0,0.277,7,-13.0,0.2773,0.0,249.0,76.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
MBOT,2024-06-11,LIBERTY Endovascular Robotic Surgical System,NCT07301190,0,1,0.0,0.4954,1,658.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
CRDL,2024-06-15,CardiolRx,NCT05494788,0,1,0.0,0.1018,4,2.0,0.2773,0.0,249.0,540.0,0.0,0,0,1.0,0,1,1.0,1.0,0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
BHC,2024-06-14,Low Dose MT-1303,NCT04857112,0,1,0.0,0.5946,14,81.0,0.2773,0.0,249.0,569.0,0.0,1,0,1.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,train
OVID,2024-06-17,soticlestat,NCT05163314,1,1,0.0,0.2205,1,464.0,0.2773,0.0,249.0,120.5,0.0,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
SLN,2024-06-20,zerlasiran,NCT05537571,0,1,0.0,0.3977,1,-161.0,0.2773,0.0,249.0,120.5,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
MRNA,2024-06-24,mRNA-1010,NCT05827978,0,3,0.0,0.277,8,0.0,0.2773,0.0,90.0,14.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
WVE,2024-06-25,SAD: 30mg WVE-003,NCT05032196,0,1,0.0,0.2327,1,-32.0,0.2773,0.0,249.0,120.5,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
LPCN,2024-06-25,LPCN 1154,NCT02081300,0,2,0.0,0.2731,4,-3343.0,0.2773,0.0,406.0,406.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
IMMP,2024-06-27,eftilagimod alpha,NCT04811027,1,2,0.0,0.2405,3,-108.0,0.2773,0.0,754.0,407.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ANVS,2024-07-02,buntanetap,NCT06709014,1,2,0.0,0.2155,4,1247.0,0.2773,0.0,64.0,64.0,0.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
RNAC,2024-07-02,Descartes-08,NCT07391605,0,1,0.0,0.7264,2,852.0,0.2773,0.0,249.0,865.0,0.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
ANVS,2024-07-08,buntanetap,NCT06709014,1,3,0.0,0.2155,5,1247.0,0.2773,0.0,0.0,0.0,0.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
RHHBY,2024-07-03,Tiragolumab,NCT04619797,0,2,0.0,0.0404,114,-75.0,0.2773,0.0,936.0,49.0,0.0,1,0,1.0,1,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
MRK,2024-07-08,V116,NCT05420961,0,6,0.0,0.0476,126,-419.0,0.2773,0.0,69.0,7.0,0.0,0,0,1.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
QURE,2024-07-09,AMT-130,NCT04120493,1,2,0.0,2.0568,2,1788.0,0.2773,0.0,204.0,204.0,1.0,1,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
KZIA,2024-07-10,paxalisib,NCT05009992,1,3,0.0,0.0449,3,1269.0,0.2773,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
KZIA,2024-07-11,paxalisib,NCT03970447,1,2,0.0,0.0449,2,1422.0,0.2773,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
KZIA,2024-07-10,paxalisib,NCT05009992,1,1,0.0,0.0449,1,1269.0,0.2773,0.0,249.0,120.5,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
ARMP,2024-07-11,AP-PA02,NCT05616221,0,2,0.0,0.0378,2,6.0,0.2773,0.0,493.0,493.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
APLS,2024-07-11,Pegcetacoplan,NCT05067127,0,2,0.0,0.1746,7,-15.0,0.2773,0.0,1701.0,668.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
VRDN,2024-07-15,VRDN-001 Phase 3 Cohort (THRIVE),NCT05176639,0,1,0.0,0.3119,1,0.0,0.2773,0.0,249.0,120.5,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
AGEN,2024-07-18,botensilimab (BOT) and balstilimab (BAL),NCT05864534,1,1,0.0,0.0291,4,652.0,0.2773,0.0,249.0,734.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
SNY,2024-07-25,Quadrivalent Influenza mRNA Vaccine MRT5421,NCT06361875,0,1,0.0,0.0653,67,319.0,0.2773,0.0,249.0,90.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,train
MRK,2024-07-26,Sotatercept,NCT04896008,0,3,0.0,0.0476,127,0.0,0.2773,0.0,700.0,18.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
CLDX,2024-07-29,barzolvolimab,NCT05405660,0,1,0.0,0.2917,1,-47.0,0.2773,0.0,249.0,120.5,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
PEPG,2024-07-31,PGN-EDO51,NCT06079736,1,1,0.0,0.3828,1,394.0,0.2773,0.0,249.0,120.5,0.0,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,train
BMY,2024-07-31,Nivolumab,NCT03668119,0,47,0.0,0.084,101,-820.0,0.2773,0.0,582.0,260.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
LONA,2024-08-01,ATH-1017,NCT04488419,0,2,0.0,0.4791,2,-17.0,0.2773,0.0,804.0,804.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
LLY,2024-08-01,Tirzepatide,NCT04847557,0,14,0.0,0.0073,96,-30.0,0.2773,0.0,106.0,76.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
